"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId"
"2025-06-29 13:43:40",1751204620333,"biz-clone.vercel.app/api","GET","",-1,"87wfk-1751204500250-65f14cc7cac2","Claude-User","info","production","main","MISS","lambda","/api","biz-clone.vercel.app","biz-clone.vercel.app","dpl_AE2q5qGPaApbxVywiKwctwFZM2dL",-1,"iad1",-1,-1,"💓 SSE heartbeat sent","prj_SuNinxlnEEtyTRIqU5clUZ38z8FQ","","","01JYXYR4TGKKMA4JEHSM27YZVT",""
"2025-06-29 13:43:39",1751204619513,"biz-clone.vercel.app/api","GET","",-1,"8k79f-1751204619453-000e739b06e5","Claude-User","info","production","main","MISS","lambda","/api","biz-clone.vercel.app","biz-clone.vercel.app","dpl_AE2q5qGPaApbxVywiKwctwFZM2dL",-1,"iad1",-1,-1,"🔧 SSE tools list sent","prj_SuNinxlnEEtyTRIqU5clUZ38z8FQ","","","01JYXYR4TGKKMA4JEHSM27YZVT",""
"2025-06-29 13:43:39",1751204619513,"biz-clone.vercel.app/api","GET","",-1,"8k79f-1751204619453-000e739b06e5","Claude-User","info","production","main","MISS","lambda","/api","biz-clone.vercel.app","biz-clone.vercel.app","dpl_AE2q5qGPaApbxVywiKwctwFZM2dL",-1,"iad1",-1,-1,"🚀 SSE init message sent","prj_SuNinxlnEEtyTRIqU5clUZ38z8FQ","","","01JYXYR4TGKKMA4JEHSM27YZVT",""
"2025-06-29 13:43:39",1751204619513,"biz-clone.vercel.app/api","GET","",-1,"8k79f-1751204619453-000e739b06e5","Claude-User","info","production","main","MISS","lambda","/api","biz-clone.vercel.app","biz-clone.vercel.app","dpl_AE2q5qGPaApbxVywiKwctwFZM2dL",-1,"iad1",-1,-1,"🌊 SSE connection requested by Claude Web","prj_SuNinxlnEEtyTRIqU5clUZ38z8FQ","","","01JYXYR4TGKKMA4JEHSM27YZVT",""
"2025-06-29 13:43:39",1751204619513,"biz-clone.vercel.app/api","GET","",-1,"8k79f-1751204619453-000e739b06e5","Claude-User","info","production","main","MISS","lambda","/api","biz-clone.vercel.app","biz-clone.vercel.app","dpl_AE2q5qGPaApbxVywiKwctwFZM2dL",-1,"iad1",-1,-1,"Accept header: text/event-stream","prj_SuNinxlnEEtyTRIqU5clUZ38z8FQ","","","01JYXYR4TGKKMA4JEHSM27YZVT",""
"2025-06-29 13:43:39",1751204619513,"biz-clone.vercel.app/api","GET","",-1,"8k79f-1751204619453-000e739b06e5","Claude-User","info","production","main","MISS","lambda","/api","biz-clone.vercel.app","biz-clone.vercel.app","dpl_AE2q5qGPaApbxVywiKwctwFZM2dL",-1,"iad1",-1,-1,"Query params: {}","prj_SuNinxlnEEtyTRIqU5clUZ38z8FQ","","","01JYXYR4TGKKMA4JEHSM27YZVT",""
"2025-06-29 13:43:39",1751204619513,"biz-clone.vercel.app/api","GET","",-1,"8k79f-1751204619453-000e739b06e5","Claude-User","info","production","main","MISS","lambda","/api","biz-clone.vercel.app","biz-clone.vercel.app","dpl_AE2q5qGPaApbxVywiKwctwFZM2dL",-1,"iad1",-1,-1,"GET request to: /api","prj_SuNinxlnEEtyTRIqU5clUZ38z8FQ","","","01JYXYR4TGKKMA4JEHSM27YZVT",""
"2025-06-29 13:43:39",1751204619500,"biz-clone.vercel.app/api","GET","",-1,"8k79f-1751204619453-000e739b06e5","Claude-User","info","production","main","MISS","edge-middleware","/middleware","biz-clone.vercel.app","biz-clone.vercel.app","dpl_AE2q5qGPaApbxVywiKwctwFZM2dL",-1,"iad1",-1,-1,"=======================","prj_SuNinxlnEEtyTRIqU5clUZ38z8FQ","","","01JYXYVS6RV5W5QW5DA2ZDMFXY",""
"2025-06-29 13:43:39",1751204619500,"biz-clone.vercel.app/api","GET","",-1,"8k79f-1751204619453-000e739b06e5","Claude-User","info","production","main","MISS","edge-middleware","/middleware","biz-clone.vercel.app","biz-clone.vercel.app","dpl_AE2q5qGPaApbxVywiKwctwFZM2dL",-1,"iad1",-1,-1,"Headers: {
  accept: 'text/event-stream',
  'accept-encoding': 'gzip, deflate, br',
  'cache-control': 'no-store',
  connection: 'close',
  forwarded: 'for=34.162.136.91;host=biz-clone.vercel.app;proto=https',
  host: 'biz-clone.vercel.app',
  traceparent: '00-25ffb19f37a544db2aa87ae4bb011f03-a79a81ae0879b242-01',
  'user-agent': 'Claude-User',
  'x-cloud-trace-context': '25ffb19f37a544db2aa87ae4bb011f03/12077107935213892162;o=1',
  'x-forwarded-for': '34.162.136.91',
  'x-forwarded-host': 'biz-clone.vercel.app',
  'x-forwarded-proto': 'https',
  'x-real-ip': '34.162.136.91',
  'x-vercel-deployment-url': 'biz-clone-85god8ehs-sudat1201s-projects.vercel.app',
  'x-vercel-id': 'iad1::8k79f-1751204619453-000e739b06e5',
  'x-vercel-ip-as-number': '396982',
  'x-vercel-ip-city': 'Columbus',
  'x-vercel-ip-continent': 'NA',
  'x-vercel-ip-country': 'US',
  'x-vercel-ip-country-region': 'OH',
  'x-vercel-ip-latitude': '39.9625',
  'x-vercel-ip-longitude': '-83.0061',
  'x-vercel-ip-postal-code': '43215',
  'x-vercel-ip-timezone': 'America/New_York',
  'x-vercel-ja4-digest': 't13d3714h1_5c443a9f7afe_60f9c9cc85a6',
  'x-vercel-oidc-token': 'eyJraWQiOiJtcmstNDMwMmVjMWI2NzBmNDhhOThhZDYxZGFkZTRhMjNiZTciLCJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJuYmYiOjE3NTEyMDMzNDMsIm93bmVyX2lkIjoidGVhbV9INmREdDF5Q29vRkNtMXJweFVUVkFUTmMiLCJpYXQiOjE3NTEyMDMzNDMsInZlcmNlbF9pZCI6ImlhZDE6OmZuZnB4LTE3NTEyMDMzNDM0MDEtZmY3ZDE3MDI2ZDE0IiwiYXVkIjoiaHR0cHM6XC9cL3ZlcmNlbC5jb21cL3N1ZGF0MTIwMXMtcHJvamVjdHMiLCJvd25lciI6InN1ZGF0MTIwMXMtcHJvamVjdHMiLCJpc3MiOiJodHRwczpcL1wvb2lkYy52ZXJjZWwuY29tXC9zdWRhdDEyMDFzLXByb2plY3RzIiwicHJvamVjdF9pZCI6InByal9TdU5pbnhsbkVFdHlUUklxVTVjbFVaMzh6OEZRIiwiZXhwIjoxNzUxMjA2OTQzLCJlbnZpcm9ubWVudCI6InByb2R1Y3Rpb24iLCJzY29wZSI6Im93bmVyOnN1ZGF0MTIwMXMtcHJvamVjdHM6cHJvamVjdDpiaXotY2xvbmU6ZW52aXJvbm1lbnQ6cHJvZHVjdGlvbiIsInN1YiI6Im93bmVyOnN1ZGF0MTIwMXMtcHJvamVjdHM6cHJvamVjdDpiaXotY2xvbmU6ZW52aXJvbm1lbnQ6cHJvZHVjdGlvbiIsInByb2plY3QiOiJiaXotY2xvbmUifQ.KgLNnnBdxYIR2ibmqn0fvBV4JhHN9zMyQ2H-KiIdfDolN1QOXJxNBa3exXsKGZSFOMzsRzV3WiSB6PjGswxK6WCiw8_d6e65opDeYqAel044QpmN-NWB0k0S58wrXAp_IsVomJk1xCWckKYXfWCKhhKTmrftQbQirg-lnEaXcnxaJGafBQCsS19EDGTZMETB7jLKbMgOwckmGZvGpOIOVwDyzeAXKDOEmJcyH1Sx465LeLVvTakGPhnWWznbW7ZCD1dbvjHO_bGnRMHh9QyUrM5nVru9nCDDozzBFcwPQawQ-gtmnjbyKByTZ3nuMa0ZQO9obssMea-sA-yFjQ5Smg',
  'x-vercel-proxied-for': '34.162.136.91'
}","prj_SuNinxlnEEtyTRIqU5clUZ38z8FQ","","","01JYXYVS6RV5W5QW5DA2ZDMFXY",""
"2025-06-29 13:43:39",1751204619499,"biz-clone.vercel.app/api","GET","",-1,"8k79f-1751204619453-000e739b06e5","Claude-User","info","production","main","MISS","edge-middleware","/middleware","biz-clone.vercel.app","biz-clone.vercel.app","dpl_AE2q5qGPaApbxVywiKwctwFZM2dL",-1,"iad1",-1,-1,"CORS Applied: true","prj_SuNinxlnEEtyTRIqU5clUZ38z8FQ","","","01JYXYVS6RV5W5QW5DA2ZDMFXY",""
